ticker,date_t,date_t1,real_negative,real_neutral,real_positive,generated_negative,generated_neutral,generated_positive,real_label,generated_label,sentiment_match,real_net_sentiment,generated_net_sentiment,kl_divergence
NVDA,2023-06-08,2023-06-09,0.04678285034777875,0.049874621445785805,0.9033425282064355,0.026083979884988024,0.9378035188651537,0.03611250124985827,positive,neutral,False,0.8565596778586567,0.010028521364870247,2.789274357800389
NVDA,2023-06-09,2023-06-10,0.0072999822016346465,0.15571452089917093,0.8369854968991944,0.011503057555077604,0.875344406957704,0.11315253548721838,positive,neutral,False,0.8296855146975598,0.10164947793214077,1.4026913219304924
NVDA,2023-06-12,2023-06-13,0.010840724709451303,0.1488881944202999,0.8402710808702488,0.44629033402449636,0.44055997340619624,0.1131496925693074,positive,negative,False,0.8294303561607975,-0.33314064145518896,1.4829307328377235
NVDA,2023-06-13,2023-06-14,0.01030339976547751,0.7789023699914657,0.2107942302430568,0.018272959785041797,0.9332715233130171,0.048455516901941116,neutral,neutral,True,0.2004908304775793,0.03018255711689932,0.1631802975167569
NVDA,2023-06-14,2023-06-15,0.8934935714124742,0.08974701550636693,0.016759413081158886,0.7415882349014282,0.1947849690914154,0.06362679600715637,negative,negative,True,-0.8767341583313153,-0.6779614388942719,0.07459465013812616
NVDA,2023-06-15,2023-06-16,0.00882695259204046,0.6834660299767932,0.30770701743116635,0.9723196930370015,0.017372651302702886,0.010307655660295621,neutral,negative,False,0.2988800648391259,-0.9620120373767059,3.513428639646015
NVDA,2023-06-16,2023-06-17,0.013877071543612118,0.8183710040030703,0.16775192445331755,0.06475878362151719,0.7649925776200165,0.17024863875846627,neutral,neutral,True,0.15387485290970543,0.10548985513694908,0.031343846343062955
NVDA,2023-06-20,2023-06-21,0.025571282762503006,0.9178870251932216,0.05654169204427531,0.973845911094071,0.01916313077689673,0.006990958129032234,neutral,negative,False,0.030970409281772304,-0.9668549529650388,3.5765025867842657
NVDA,2023-06-21,2023-06-22,0.01793199126067712,0.051602559992804525,0.9304654487465184,0.9657513733110723,0.02461526416241831,0.009633362526509376,positive,negative,False,0.9125334574858412,-0.9561180107845629,4.219362027661664
NVDA,2023-06-22,2023-06-23,0.8149127667737293,0.1176972805595875,0.06738995266668323,0.025881990211859565,0.03138313372321873,0.9427348760649217,negative,positive,False,-0.747522814107046,0.9168528858530621,2.7888524713957623
NVDA,2023-06-23,2023-06-24,0.06157155764821505,0.9104123796374759,0.028016062714309085,0.030980149877139745,0.9324975227658721,0.03652232735698819,neutral,neutral,True,-0.033555494933905965,0.0055421774798484445,0.013040768176940182
NVDA,2023-06-26,2023-06-27,0.01713249170304236,0.03343759266543651,0.9494299156315211,0.05765884806579554,0.904533634757999,0.037807517176205487,positive,neutral,False,0.9322974239284788,-0.019851330889590055,2.9292886248663073
NVDA,2023-06-27,2023-06-28,0.01596205776703702,0.9012376607202089,0.08280028151275405,0.023042762008232194,0.9304637052920544,0.0464935326997135,neutral,neutral,True,0.06683822374571703,0.023450770691481305,0.013163123638373122
NVDA,2023-06-28,2023-06-29,0.312617689371109,0.35171473026275635,0.33566758036613464,0.27574241161346436,0.6537274718284607,0.07053011655807495,neutral,neutral,True,0.023049890995025635,-0.2052122950553894,0.34488918768859295
NVDA,2023-06-29,2023-06-30,0.04115751977423132,0.5121459770148256,0.44669650321094306,0.022385724875889305,0.9404276241567356,0.03718665096737506,neutral,neutral,True,0.40553898343671174,0.014800926091485752,0.8242763621332045
NVDA,2023-06-30,2023-07-01,0.022370454923977923,0.02709325151562325,0.9505362935603988,0.02090645255684374,0.9493005487911526,0.029792998652003674,positive,neutral,False,0.9281658386364209,0.008886546095159934,3.1966308904546716
NVDA,2023-07-03,2023-07-04,0.00972966160726163,0.8578301340611321,0.13244020433160628,0.009246385086652053,0.13191836098262216,0.8588352539307258,neutral,positive,False,0.12271054272434465,0.8495888688440737,1.3589550758951159
NVDA,2023-07-05,2023-07-06,0.019107360179267525,0.9384728565237724,0.042419783296960036,0.012146011733932234,0.9336890430443793,0.054164945221688535,neutral,neutral,True,0.02331242311769251,0.0420189334877563,0.003084866954940497
NVDA,2023-07-06,2023-07-07,0.022119823760837973,0.8298797576506445,0.14800041858851753,0.0203658921678168,0.9057202423524134,0.07391386547976979,neutral,neutral,True,0.12588059482767955,0.05354797331195299,0.03201354023137129
NVDA,2023-07-07,2023-07-08,0.016675822188320425,0.9410620191535053,0.042262158658174294,0.02420854050270629,0.9229927217716993,0.05279873772559434,neutral,neutral,True,0.02558633646985387,0.02859019722288805,0.00262183192732055
NVDA,2023-07-10,2023-07-11,0.8719938126204093,0.11026377641647221,0.017742410963118484,0.6220083422067267,0.11892897245076217,0.2590626853425111,negative,negative,True,-0.8542514016572909,-0.36294565686421565,0.2386736867543127
NVDA,2023-07-11,2023-07-12,0.010409173894972621,0.9071518478452365,0.08243897825979091,0.02381042395489778,0.9177001013873067,0.058489474657795464,neutral,neutral,True,0.07202980436481829,0.03467905070289769,0.009193686517256165
NVDA,2023-07-12,2023-07-13,0.03158221244835122,0.023439900746040472,0.9449778868056083,0.013740318382281902,0.9178598251926464,0.06839985642507164,positive,neutral,False,0.9133956743572571,0.05465953804278974,2.4216305463563272
NVDA,2023-07-13,2023-07-14,0.031173962170661623,0.029875586781633295,0.9389504510477051,0.9715138844576174,0.014181013529647481,0.014305102012735051,positive,negative,False,0.9077764888770435,-0.9572087824448824,3.8437518768461048
NVDA,2023-07-14,2023-07-15,0.018326550858665636,0.8956285185786226,0.08604493056271173,0.012036391163989055,0.9071484525353658,0.08081515630064517,neutral,neutral,True,0.0677183797040461,0.06877876513665612,0.001653757467875448
NVDA,2023-07-17,2023-07-18,0.007482630556089951,0.2933226069057853,0.6991947625381247,0.012706505841181045,0.8902780852138218,0.09701540894499722,positive,neutral,False,0.6917121319820347,0.08430890310381617,1.0513243940477814
NVDA,2023-07-18,2023-07-19,0.011610493063926697,0.7746768593788147,0.2137126475572586,0.19068286531600537,0.7635359451215886,0.04578118956240607,neutral,neutral,True,0.2021021544933319,-0.1449016757535993,0.30800718169922026
NVDA,2023-07-19,2023-07-20,0.015336845470063084,0.8877454035513767,0.09691775097856022,0.020454620561476414,0.028498751511820564,0.951046627926703,neutral,positive,False,0.08158090550849713,0.9305920073652266,2.8270534721888523
NVDA,2023-07-20,2023-07-21,0.016931097702218626,0.9235461812683019,0.05952272102947949,0.011299530523009773,0.8414181729955772,0.14728229648141308,neutral,neutral,True,0.042591623327260866,0.1359827659584033,0.03893134699941246
NVDA,2023-07-21,2023-07-22,0.013718166987716834,0.8819038654402825,0.10437796757200066,0.6767070167380009,0.029048818553819907,0.29424416470817916,neutral,negative,False,0.09065980058428383,-0.3824628520298218,2.8483737748411415
NVDA,2023-07-24,2023-07-25,0.012355785495468072,0.8333604747132446,0.15428373979128732,0.13221127940163405,0.8108675268438731,0.056921193754492866,neutral,neutral,True,0.14192795429581925,-0.07529008564714118,0.14735571144690948
NVDA,2023-07-25,2023-07-26,0.013765011439746783,0.527767997675188,0.45846699088506526,0.06144481714234301,0.24971660227428072,0.6888385805833763,neutral,positive,False,0.4447019794453185,0.6273937634410334,0.1877016224758421
NVDA,2023-07-26,2023-07-27,0.02108015126162658,0.20156178227910274,0.7773580664592706,0.9666616898651017,0.022917333947648603,0.01042097618724969,positive,negative,False,0.7562779151976441,-0.956240713677852,3.709624087896309
NVDA,2023-07-27,2023-07-28,0.033790382406108196,0.03986956118516916,0.9263400564087226,0.9558256215465841,0.033713186212353745,0.010461192241062156,positive,negative,False,0.8925496740026144,-0.945364429305522,4.047055665583731
NVDA,2023-07-28,2023-07-29,0.027019329369068146,0.8842576146125793,0.08872305601835251,0.07898882894201321,0.7984451174504328,0.12256605360755404,neutral,neutral,True,0.06170372664928436,0.04357722466554083,0.03261276796686677
NVDA,2023-07-31,2023-08-01,0.10457866916453827,0.18762347753539038,0.7077978533000714,0.9211372729004098,0.012912291931871458,0.0659504351677187,positive,negative,False,0.6032191841355331,-0.8551868377326911,1.9543849477264743
NVDA,2023-08-01,2023-08-02,0.9726732828003362,0.010617175355173964,0.016709541844489847,0.027137839315006112,0.040264131138627646,0.9325980295463663,negative,positive,False,-0.9559637409558464,0.9054601902313602,3.39995537503569
NVDA,2023-08-02,2023-08-03,0.02522637820254468,0.07689904980419641,0.8978745719932589,0.04946711508037664,0.040831735320317836,0.9097011495993055,positive,positive,True,0.8726481937907142,0.8602340345189289,0.019942445227477595
NVDA,2023-08-03,2023-08-04,0.0485106919293696,0.9158474598263027,0.03564184824432772,0.024258845367765458,0.9388699846335868,0.03687116999864776,neutral,neutral,True,-0.012868843685041875,0.012612324630882299,0.009671539208855953
NVDA,2023-08-04,2023-08-05,0.9450608445429787,0.044120856355109705,0.010818299101911639,0.02386865946674969,0.02425738419544439,0.9518739563378059,negative,positive,False,-0.934242545441067,0.9280052968710563,3.4545372789911335
NVDA,2023-08-07,2023-08-08,0.009494251651175567,0.7570654217280343,0.23344032662079012,0.022165958586184527,0.9436047794719616,0.03422926194185377,neutral,neutral,True,0.22394607496961455,0.012063303355669245,0.27336996065818897
NVDA,2023-08-08,2023-08-09,0.9710805028070245,0.019076686761122008,0.009842810431853533,0.03764995686281328,0.874655931710837,0.08769411142634974,negative,neutral,False,-0.961237692375171,0.05004415456353646,3.0615843482997143
NVDA,2023-08-09,2023-08-10,0.09009705819551118,0.8677723134969292,0.04213062830755965,0.9743953961402092,0.018868260120727606,0.006736343739063188,neutral,negative,False,-0.04796642988795154,-0.967659052401146,3.184942906329813
NVDA,2023-08-10,2023-08-11,0.959861263626314,0.030643488776101208,0.009495247597584855,0.971110566159065,0.017270575118239602,0.011618858722695352,negative,negative,True,-0.950366016028729,-0.9594917074363697,0.004471070438397483
NVDA,2023-08-11,2023-08-12,0.062106959984503385,0.48188245655508677,0.4560105834604098,0.015958159696373167,0.05047596315363472,0.9335658771499921,neutral,positive,False,0.3939036234759064,0.9176077174536189,0.8448914834472707
NVDA,2023-08-14,2023-08-15,0.9678975064262536,0.019453025792684594,0.012649467781061772,0.06602269590451566,0.020705359145167246,0.913271944950317,negative,positive,False,-0.9552480386451918,0.8472492490458013,2.5435823066522025
NVDA,2023-08-15,2023-08-16,0.9619411996350463,0.024446901366572012,0.013611898998381645,0.07463456481784866,0.01945347843356025,0.905911956748591,negative,positive,False,-0.9483293006366647,0.8312773919307423,2.4075008387630916
NVDA,2023-08-16,2023-08-17,0.05032792408630111,0.919076936674806,0.030595139238892854,0.3100122882230594,0.028396170386205156,0.6615915413907354,neutral,positive,False,-0.019732784847408254,0.351579253167676,3.0101943688816926
NVDA,2023-08-17,2023-08-18,0.0180922981725293,0.026849462531807436,0.9550582392956632,0.6668269621826206,0.02256247583299414,0.31061056198438525,positive,negative,False,0.9369659411231339,-0.35621640019823536,1.0121633138385933
NVDA,2023-08-18,2023-08-19,0.08233860257772509,0.8439563042514966,0.07370509317077835,0.011469237828863266,0.6656929497192631,0.3228378124518736,neutral,neutral,True,-0.008633509406946738,0.3113685746230103,0.25368269166694607
NVDA,2023-08-21,2023-08-22,0.8316701526690997,0.14623994907379226,0.022089898257108057,0.024699572749803656,0.9200450284784104,0.05525539877178593,negative,neutral,False,-0.8095802544119917,0.030555826021982275,2.6354790958550893
NVDA,2023-08-22,2023-08-23,0.03646039014963387,0.02551295913350578,0.9380266507168603,0.013916680163471518,0.14813294054678147,0.837950379289747,positive,positive,True,0.9015662605672264,0.8240336991262756,0.09606872845595113
NVDA,2023-08-23,2023-08-24,0.013101365604267175,0.8748591045230577,0.11203952987267513,0.9723893918548668,0.01770922526774646,0.009901382877386691,neutral,negative,False,0.09893816426840796,-0.9624880089774801,3.6273301750015827
NVDA,2023-08-24,2023-08-25,0.018695419549781347,0.8798109839867186,0.10149359646349998,0.01933151913677213,0.9217843688066115,0.05888411205661631,neutral,neutral,True,0.08279817691371863,0.039552592919844184,0.013627159659090818
NVDA,2023-08-25,2023-08-26,0.013995747147108183,0.8378605881606256,0.14814366469226622,0.8936592337270595,0.08142335911981588,0.024917407153124627,neutral,negative,False,0.13414791754515804,-0.8687418265739348,2.1591207571108577
NVDA,2023-08-28,2023-08-29,0.013573707068736007,0.45534133868725846,0.5310849542440056,0.010068426415040183,0.856771273785875,0.13316029979908484,positive,neutral,False,0.5175112471752696,0.12309187338404465,0.4509089512117002
NVDA,2023-08-29,2023-08-30,0.8938673338413388,0.053702489741947274,0.052430176416713964,0.009331571477053158,0.14812465867374916,0.8425437698491977,negative,positive,False,-0.8414371574246248,0.8332121983721446,3.877878477661372
NVDA,2023-08-30,2023-08-31,0.030743322006700404,0.920125744784686,0.0491309332086136,0.008515654655204348,0.26650788037993023,0.7249764649648655,neutral,positive,False,0.018387611201913196,0.7164608103096611,1.0473577723027014
NVDA,2023-08-31,2023-09-01,0.011385388914448881,0.1100000598002189,0.8786145512853323,0.01729460478224692,0.8557240590083167,0.12698133620943633,positive,neutral,False,0.8672291623708834,0.1096867314271894,1.4690882366545168
NVDA,2023-09-01,2023-09-02,0.015227431629955808,0.9099863290226167,0.07478623934742748,0.9544441335534589,0.035346711567402656,0.010209154879138479,neutral,negative,False,0.05955880771747167,-0.9442349786743205,3.041753556124029
NVDA,2023-09-05,2023-09-06,0.01516934334710513,0.8116150694917811,0.17321558716111377,0.025104287170102504,0.16289165069898645,0.812004062130911,neutral,positive,False,0.15804624381400864,0.7868997749608085,1.0281515059928092
NVDA,2023-09-06,2023-09-07,0.9269593193642478,0.05313032367873582,0.01991035695701637,0.8428029292404216,0.033574126160530356,0.12362294459904813,negative,negative,True,-0.9070489624072314,-0.7191799846413734,0.07625493012884903
NVDA,2023-09-07,2023-09-08,0.007063508285615575,0.2527252657212586,0.7402112259931258,0.02950306686208199,0.7438289121046752,0.2266680210332429,positive,neutral,False,0.7331477177075103,0.19716495417116092,0.5930856941561862
NVDA,2023-09-08,2023-09-09,0.05101071412140237,0.04981666169650842,0.8991726241820892,0.975281389899012,0.016113128166111136,0.00860548193487681,positive,negative,False,0.8481619100606869,-0.9666759079641353,4.086033505841377
NVDA,2023-09-11,2023-09-12,0.011012537261307685,0.10755339124636028,0.881434071492332,0.9717073032078234,0.01911759365158817,0.009175103140588432,positive,negative,False,0.8704215342310243,-0.9625322000672349,4.160245409799906
NVDA,2023-09-12,2023-09-13,0.010350063751639835,0.15710337928245602,0.8325465569659042,0.04486294860875019,0.02672103248566966,0.9284160189055801,positive,positive,True,0.8221964932142644,0.88355307029683,0.17238175492175853
NVDA,2023-09-13,2023-09-14,0.07355703249073701,0.11649817712981603,0.809944790379447,0.02437704011095613,0.031700278973201684,0.9439226809158422,positive,positive,True,0.73638775788871,0.9195456408048861,0.10888116144818552
NVDA,2023-09-14,2023-09-15,0.5322544911813972,0.4108772240017087,0.05686828481689409,0.972083638894822,0.019847395763025272,0.008068965342152744,negative,negative,True,-0.4753862063645031,-0.9640146735526692,1.0355088869732874
NVDA,2023-09-15,2023-09-16,0.011150487272841876,0.4356904757550829,0.5531590369720752,0.01160293541365192,0.7326189300025411,0.255778134583807,positive,neutral,False,0.5420085496992334,0.24417519917015507,0.19980193606967112
NVDA,2023-09-18,2023-09-19,0.11223878954773592,0.13663590833682232,0.7511253021154418,0.027237386511572505,0.09660780123931799,0.8761548122491095,positive,positive,True,0.6388865125677059,0.848917425737537,0.09064964699425776
NVDA,2023-09-19,2023-09-20,0.011637436127703234,0.04580662366782385,0.9425559402044729,0.9712172838044479,0.009958949644938273,0.018823766550613807,positive,negative,False,0.9309185040767697,-0.9523935172538341,3.7070802930124147
NVDA,2023-09-20,2023-09-21,0.9603434711662729,0.023415541058261498,0.016240987775465586,0.012492426938680764,0.654789938647457,0.3327176344138622,negative,neutral,False,-0.9441024833908074,0.32022520747518146,4.042934074519024
NVDA,2023-09-21,2023-09-22,0.3855467804940474,0.5616528653113326,0.05280035419462,0.9670342576209499,0.0195693660549298,0.013396376324120378,neutral,negative,False,-0.3327464262994274,-0.9536378812968295,1.603302622618026
NVDA,2023-09-22,2023-09-23,0.014721004359961232,0.8908396436619596,0.09443935197807925,0.9749335130979743,0.017859203117443836,0.007207283784581946,neutral,negative,False,0.07971834761811801,-0.9677262293133924,3.6641204029138232
NVDA,2023-09-25,2023-09-26,0.9357609801130051,0.0481863136301915,0.016052706256803346,0.04582573507596355,0.03228191310377354,0.9218923518202629,negative,positive,False,-0.9197082738562018,0.8760666167442993,2.7770159135546084
NVDA,2023-09-26,2023-09-27,0.007980533122581238,0.1816602091862308,0.810359257691188,0.22520501428268913,0.12549307013272062,0.6493019155845903,positive,positive,True,0.8023787245686067,0.42409690130190114,0.22009809516463175
NVDA,2023-09-27,2023-09-28,0.017731326969035184,0.07796300686274818,0.9043056661682166,0.011228662612260118,0.8452394376397657,0.14353189974797415,positive,neutral,False,0.8865743391991814,0.132303237135714,1.486759053852367
NVDA,2023-09-28,2023-09-29,0.04182399265444309,0.3237614200958028,0.6344145872497542,0.9692617185398849,0.019857029400239205,0.010881252059875888,positive,negative,False,0.5925905945953112,-0.958380466480009,3.3516227933385814
NVDA,2023-09-29,2023-09-30,0.11328961446979013,0.5917862521457765,0.2949241333844334,0.02182765479109629,0.9437162823394893,0.034456062869414335,neutral,neutral,True,0.18163451891464327,0.012628408078318044,0.5435989648904098
NVDA,2023-10-02,2023-10-03,0.032541704645071355,0.046004606262021,0.9214536890929077,0.008493553625587838,0.8253525876348163,0.16615385873959582,positive,neutral,False,0.8889119844478364,0.15766030511400797,1.4893774886240554
NVDA,2023-10-03,2023-10-04,0.026745206611409538,0.644225036940536,0.32902975644805443,0.012157904519209025,0.8388842666885357,0.14895782879225536,neutral,neutral,True,0.3022845498366449,0.13679992427304632,0.1117451109524962
NVDA,2023-10-04,2023-10-05,0.015449472001932144,0.03179971176087427,0.9527508162371936,0.00973611764391194,0.7750885277264125,0.2151753546296756,positive,neutral,False,0.9373013442352615,0.20543923698576366,1.323178537962961
NVDA,2023-10-05,2023-10-06,0.023278673462202505,0.03247909789795939,0.9442422286398381,0.025882580477518426,0.025156368683088758,0.9489610508393929,positive,positive,True,0.9209635551776356,0.9230784703618744,0.0011225763850152047
NVDA,2023-10-06,2023-10-07,0.025671845062898054,0.937805226651903,0.03652292828519895,0.03328512379610989,0.0232566821193374,0.9434581940845527,neutral,positive,False,0.010851083222300897,0.9101730702884427,3.341593065782332
NVDA,2023-10-09,2023-10-10,0.00861840463102411,0.12781783150625606,0.8635637638627198,0.9720309369098497,0.015157336355398282,0.012811726734752057,positive,negative,False,0.8549453592316957,-0.9592192101750976,3.868010812277397
NVDA,2023-10-10,2023-10-11,0.012129084935110501,0.13588666688095777,0.8519842481839317,0.9714917676266064,0.01563022493799531,0.01287800743539828,positive,negative,False,0.8398551632488211,-0.9586137601912081,3.812264011642044
NVDA,2023-10-11,2023-10-12,0.03566964383054127,0.3503882626114964,0.6139420935579624,0.013058862179738248,0.9262235492435236,0.06071758857673813,positive,neutral,False,0.5782724497274211,0.04765872639699988,1.1156964821398385
NVDA,2023-10-12,2023-10-13,0.8576717205937159,0.08478283124123533,0.05754544816504882,0.9600421065086596,0.011787144313547741,0.028170749177792585,negative,negative,True,-0.8001262724286671,-0.931871357330867,0.11168040121319373
NVDA,2023-10-13,2023-10-14,0.016015711634824407,0.7702977399055673,0.21368654845960836,0.010307073132178358,0.8736057084115965,0.11608721845622519,neutral,neutral,True,0.19767083682478395,0.10578014532404684,0.040500016827691734
NVDA,2023-10-16,2023-10-17,0.9711479021841146,0.019192650374263643,0.009659447441621786,0.026466690003871918,0.9192010760307312,0.05433223396539688,negative,neutral,False,-0.9614884547424928,0.027865543961524963,3.4077099348327913
NVDA,2023-10-17,2023-10-18,0.025215834691892293,0.6541152790453206,0.32066888626278706,0.06446826457977295,0.25967490673065186,0.6758568286895752,neutral,positive,False,0.29545305157089474,0.6113885641098022,0.3415545100038962
