ticker,date_t,date_t1,rouge1,rouge2,rougeL,bertscore_precision,bertscore_recall,bertscore_f1
NVDA,2023-06-07,2023-06-08,0.10714285714285714,0.0,0.07142857142857144,,,
NVDA,2023-06-08,2023-06-09,0.13043478260869565,0.0,0.08695652173913045,,,
NVDA,2023-06-09,2023-06-10,0.08333333333333334,0.0,0.04166666666666667,,,
NVDA,2023-06-12,2023-06-13,0.0,0.0,0.0,,,
NVDA,2023-06-13,2023-06-14,0.09836065573770492,0.0,0.06557377049180327,,,
NVDA,2023-06-14,2023-06-15,0.034482758620689655,0.0,0.034482758620689655,,,
NVDA,2023-06-15,2023-06-16,0.12903225806451613,0.0,0.0967741935483871,,,
NVDA,2023-06-16,2023-06-17,0.1111111111111111,0.0,0.08333333333333331,,,
NVDA,2023-06-20,2023-06-21,0.0,0.0,0.0,,,
NVDA,2023-06-21,2023-06-22,0.0,0.0,0.0,,,
NVDA,2023-06-22,2023-06-23,0.08695652173913043,0.0,0.08695652173913043,,,
NVDA,2023-06-23,2023-06-24,0.0,0.0,0.0,,,
NVDA,2023-06-26,2023-06-27,0.0,0.0,0.0,,,
NVDA,2023-06-27,2023-06-28,0.10526315789473684,0.0,0.10526315789473684,,,
NVDA,2023-06-28,2023-06-29,0.0,0.0,0.0,,,
NVDA,2023-06-29,2023-06-30,0.1276595744680851,0.0,0.0851063829787234,,,
NVDA,2023-06-30,2023-07-01,0.07407407407407407,0.0,0.07407407407407407,,,
NVDA,2023-07-03,2023-07-04,0.0,0.0,0.0,,,
NVDA,2023-07-05,2023-07-06,0.0,0.0,0.0,,,
NVDA,2023-07-06,2023-07-07,0.14035087719298245,0.0,0.03508771929824561,,,
NVDA,2023-07-07,2023-07-08,0.0,0.0,0.0,,,
NVDA,2023-07-10,2023-07-11,0.0,0.0,0.0,,,
NVDA,2023-07-11,2023-07-12,0.0,0.0,0.0,,,
NVDA,2023-07-12,2023-07-13,0.0,0.0,0.0,,,
NVDA,2023-07-13,2023-07-14,0.03636363636363636,0.0,0.03636363636363636,,,
NVDA,2023-07-14,2023-07-15,0.08695652173913043,0.0,0.08695652173913043,,,
NVDA,2023-07-17,2023-07-18,0.0975609756097561,0.0,0.04878048780487805,,,
NVDA,2023-07-18,2023-07-19,0.049999999999999996,0.0,0.049999999999999996,,,
NVDA,2023-07-19,2023-07-20,0.036363636363636355,0.0,0.036363636363636355,,,
NVDA,2023-07-20,2023-07-21,0.08695652173913043,0.0,0.028985507246376812,,,
NVDA,2023-07-21,2023-07-22,0.09523809523809523,0.0,0.047619047619047616,,,
NVDA,2023-07-24,2023-07-25,0.037037037037037035,0.0,0.037037037037037035,,,
NVDA,2023-07-25,2023-07-26,0.0,0.0,0.0,,,
NVDA,2023-07-26,2023-07-27,0.0,0.0,0.0,,,
NVDA,2023-07-27,2023-07-28,0.0,0.0,0.0,,,
NVDA,2023-07-28,2023-07-29,0.11940298507462686,0.0,0.08955223880597014,,,
NVDA,2023-07-31,2023-08-01,0.0,0.0,0.0,,,
NVDA,2023-08-01,2023-08-02,0.0,0.0,0.0,,,
NVDA,2023-08-02,2023-08-03,0.0,0.0,0.0,,,
