ticker,date_t,date_t1,real_negative,real_neutral,real_positive,generated_negative,generated_neutral,generated_positive,real_label,generated_label,sentiment_match,target_sentiment_label,structured_generated_label,structured_sentiment_match,target_direction_label,generated_direction_label,real_net_sentiment,generated_net_sentiment,kl_divergence
NVDA,2023-06-07,2023-06-08,0.026035968699231162,0.9015334416466475,0.07243058965412136,0.5181753242047165,0.021558961743001263,0.4602657140522823,neutral,negative,False,positive,positive,True,up,,0.04639462095489019,-0.05790961015243418,3.1538936698344413
NVDA,2023-06-08,2023-06-09,0.04678285034777875,0.049874621445785805,0.9033425282064355,0.01196799878442289,0.835345258135825,0.15268674307975205,positive,neutral,False,positive,positive,True,up,,0.8565596778586567,0.14071874429532916,1.5290989864787055
NVDA,2023-06-09,2023-06-10,0.0072999822016346465,0.15571452089917093,0.8369854968991944,0.9730943973998905,0.018567031128360688,0.008338571471748874,positive,negative,False,neutral,,False,up,,0.8296855146975598,-0.9647558259281416,4.153027145008173
NVDA,2023-06-12,2023-06-13,0.010840724709451303,0.1488881944202999,0.8402710808702488,0.21665194630622864,0.42418473958969116,0.3591633141040802,positive,neutral,False,positive,positive,True,up,,0.8294303561607975,0.14251136779785156,0.5258364237011053
NVDA,2023-06-13,2023-06-14,0.01030339976547751,0.7789023699914657,0.2107942302430568,0.08105211855940742,0.01859628071256505,0.9003516007280276,neutral,positive,False,positive,positive,True,up,,0.2004908304775793,0.8192994821686201,2.58183650348334
NVDA,2023-06-14,2023-06-15,0.8934935714124742,0.08974701550636693,0.016759413081158886,0.04037273370354363,0.936076239542451,0.02355102675400533,negative,neutral,False,positive,positive,True,down,,-0.8767341583313153,-0.016821706949538297,2.5510040040782185
NVDA,2023-06-15,2023-06-16,0.00882695259204046,0.6834660299767932,0.30770701743116635,0.9658147605118139,0.014482648018113106,0.01970259147007302,neutral,negative,False,positive,,False,flat,,0.2988800648391259,-0.9461121690417409,3.4384896954650945
NVDA,2023-06-16,2023-06-17,0.013877071543612118,0.8183710040030703,0.16775192445331755,0.9724167284842058,0.01649281603024454,0.011090455485549669,neutral,negative,False,neutral,,False,up,,0.15387485290970543,-0.9613262729986561,3.5919505901359297
NVDA,2023-06-20,2023-06-21,0.025571282762503006,0.9178870251932216,0.05654169204427531,0.21665194630622864,0.42418473958969116,0.3591633141040802,neutral,neutral,True,positive,positive,True,down,,0.030970409281772304,0.14251136779785156,0.5493463102265541
NVDA,2023-06-21,2023-06-22,0.01793199126067712,0.051602559992804525,0.9304654487465184,0.21665194630622864,0.42418473958969116,0.3591633141040802,positive,neutral,False,positive,positive,True,flat,,0.9125334574858412,0.14251136779785156,0.7323301816381073
NVDA,2023-06-22,2023-06-23,0.8149127667737293,0.1176972805595875,0.06738995266668323,0.008430161272971139,0.19686569396795806,0.7947041447590708,negative,positive,False,positive,positive,True,down,,-0.747522814107046,0.7862739834860997,3.4983552264240125
NVDA,2023-06-23,2023-06-24,0.06157155764821505,0.9104123796374759,0.028016062714309085,0.21665194630622864,0.42418473958969116,0.3591633141040802,neutral,neutral,True,negative,positive,False,down,,-0.033555494933905965,0.14251136779785156,0.5463763239437511
NVDA,2023-06-26,2023-06-27,0.01713249170304236,0.03343759266543651,0.9494299156315211,0.21665194630622864,0.42418473958969116,0.3591633141040802,positive,neutral,False,positive,positive,True,up,,0.9322974239284788,0.14251136779785156,0.7945077741260973
NVDA,2023-06-27,2023-06-28,0.01596205776703702,0.9012376607202089,0.08280028151275405,0.9701920260137918,0.020278046134241442,0.009529927851966708,neutral,negative,False,neutral,,False,down,,0.06683822374571703,-0.9606620981618251,3.532956225627495
NVDA,2023-06-28,2023-06-29,0.312617689371109,0.35171473026275635,0.33566758036613464,0.021287681098721006,0.9450668498953146,0.0336454690059644,neutral,neutral,True,positive,positive,True,down,,0.023049890995025635,0.012357787907243394,1.2644273481492734
NVDA,2023-06-29,2023-06-30,0.04115751977423132,0.5121459770148256,0.44669650321094306,0.029113390690425792,0.022670074321462886,0.9482165349881113,neutral,positive,False,positive,positive,True,up,,0.40553898343671174,0.9191031442976855,1.274666900273929
NVDA,2023-06-30,2023-07-01,0.022370454923977923,0.02709325151562325,0.9505362935603988,0.04064767062664032,0.7442364692687988,0.21511586010456085,positive,neutral,False,neutral,positive,False,up,,0.9281658386364209,0.17446818947792053,1.309232354195545
NVDA,2023-07-03,2023-07-04,0.00972966160726163,0.8578301340611321,0.13244020433160628,0.21665194630622864,0.42418473958969116,0.3591633141040802,neutral,neutral,True,neutral,positive,False,down,,0.12271054272434465,0.14251136779785156,0.44179507713829863
NVDA,2023-07-05,2023-07-06,0.019107360179267525,0.9384728565237724,0.042419783296960036,0.02742483566287494,0.02453870248578872,0.9480364618513364,neutral,positive,False,positive,positive,True,down,,0.02331242311769251,0.9206116261884615,3.2811035276406812
NVDA,2023-07-06,2023-07-07,0.022119823760837973,0.8298797576506445,0.14800041858851753,0.4179730674440687,0.01992903072453075,0.5620979018314005,neutral,positive,False,positive,positive,True,up,,0.12588059482767955,0.1441248343873318,2.8321976866587826
NVDA,2023-07-07,2023-07-08,0.016675822188320425,0.9410620191535053,0.042262158658174294,0.014652598222853742,0.9050478651065109,0.08029953667063532,neutral,neutral,True,positive,positive,True,down,,0.02558633646985387,0.06564693844778158,0.011751383474659448
NVDA,2023-07-10,2023-07-11,0.8719938126204093,0.11026377641647221,0.017742410963118484,0.7919564872680473,0.18444281885192848,0.023600693880024157,negative,negative,True,positive,positive,True,up,,-0.8542514016572909,-0.7683557933880232,0.02216299015070355
NVDA,2023-07-11,2023-07-12,0.010409173894972621,0.9071518478452365,0.08243897825979091,0.9739098929839353,0.01821317222430672,0.007876934791757969,neutral,negative,False,positive,,False,up,,0.07202980436481829,-0.9660329581921773,3.6916320673336482
NVDA,2023-07-12,2023-07-13,0.03158221244835122,0.023439900746040472,0.9449778868056083,0.9730764518706897,0.017836041549190416,0.00908750658011988,positive,negative,False,positive,,False,up,,0.9133956743572571,-0.9639889452905698,4.286868448592675
NVDA,2023-07-13,2023-07-14,0.031173962170661623,0.029875586781633295,0.9389504510477051,0.9723134941545106,0.016342699898793743,0.011343805946695634,positive,negative,False,positive,,False,down,,0.9077764888770435,-0.960969688207815,4.057271855178658
NVDA,2023-07-14,2023-07-15,0.018326550858665636,0.8956285185786226,0.08604493056271173,0.026374165611495165,0.02327343297553264,0.9503524014129722,neutral,positive,False,neutral,positive,False,up,,0.0677183797040461,0.923978235801477,3.0558868194563513
