ticker,date_t,date_t1,rouge1,rouge2,rougeL,bertscore_precision,bertscore_recall,bertscore_f1
AMD,2023-05-23,2023-05-24,0.1111111111111111,0.0,0.04444444444444444,0.7502298355102539,0.777492105960846,0.763617753982544
NVDA,2023-05-23,2023-05-24,0.1714285714285714,0.0,0.11428571428571427,0.762901246547699,0.707876980304718,0.734359860420227
AMD,2023-05-24,2023-05-25,0.10714285714285715,0.0,0.07142857142857142,0.7464292049407959,0.7430062294006348,0.7447137832641602
NVDA,2023-05-24,2023-05-25,0.08333333333333331,0.0,0.08333333333333331,0.7519519925117493,0.7699925899505615,0.760865330696106
AMD,2023-05-25,2023-05-26,0.08,0.0,0.05333333333333332,0.6973085403442383,0.692053496837616,0.6946710348129272
NVDA,2023-05-25,2023-05-26,0.09302325581395349,0.0,0.09302325581395349,0.7329094409942627,0.7425684332847595,0.737707257270813
AMD,2023-05-26,2023-05-27,0.20512820512820512,0.0,0.20512820512820512,0.7447115778923035,0.7826406359672546,0.7632051110267639
NVDA,2023-05-26,2023-05-27,0.22857142857142856,0.058823529411764705,0.14285714285714285,0.72994065284729,0.7577404975891113,0.7435808181762695
AMD,2023-05-30,2023-05-31,0.1509433962264151,0.03921568627450981,0.11320754716981132,0.7087724208831787,0.7374953627586365,0.722848653793335
NVDA,2023-05-30,2023-05-31,0.09411764705882353,0.0,0.047058823529411764,0.7686442732810974,0.7869132161140442,0.7776714563369751
AMD,2023-05-31,2023-06-01,0.0909090909090909,0.0,0.060606060606060615,0.7119471430778503,0.7148208022117615,0.7133811116218567
NVDA,2023-05-31,2023-06-01,0.11320754716981131,0.0,0.07547169811320754,0.7163007855415344,0.7439723014831543,0.7298744320869446
AMD,2023-06-01,2023-06-02,0.10526315789473684,0.0,0.07017543859649122,0.723511278629303,0.7382984757423401,0.7308301329612732
NVDA,2023-06-01,2023-06-02,0.18867924528301885,0.0,0.07547169811320756,0.7643285989761353,0.7702557444572449,0.7672807574272156
AMD,2023-06-02,2023-06-03,0.15625000000000003,0.0,0.125,0.7633612751960754,0.7650675177574158,0.764213502407074
NVDA,2023-06-02,2023-06-03,0.041666666666666664,0.0,0.041666666666666664,0.7602786421775818,0.7650355696678162,0.762649655342102
AMD,2023-06-05,2023-06-06,0.03448275862068966,0.0,0.03448275862068966,0.6463509798049927,0.7160289883613586,0.6794081330299377
NVDA,2023-06-05,2023-06-06,0.0,0.0,0.0,0.7158344984054565,0.7175981402397156,0.7167152762413025
AMD,2023-06-06,2023-06-07,0.043478260869565216,0.0,0.043478260869565216,0.6334006786346436,0.674614429473877,0.6533582210540771
NVDA,2023-06-06,2023-06-07,0.09374999999999999,0.0,0.0625,0.7446068525314331,0.766715407371521,0.7554994821548462
AMD,2023-06-07,2023-06-08,0.0,0.0,0.0,0.7083622217178345,0.7244316339492798,0.7163068056106567
NVDA,2023-06-07,2023-06-08,0.14035087719298248,0.0,0.07017543859649124,0.7478901743888855,0.7504328489303589,0.7491593360900879
AMD,2023-06-08,2023-06-09,0.048780487804878044,0.0,0.048780487804878044,0.6220598220825195,0.7062774300575256,0.6614989638328552
NVDA,2023-06-08,2023-06-09,0.06349206349206349,0.0,0.06349206349206349,0.6759145259857178,0.6855352520942688,0.6806909441947937
AMD,2023-06-09,2023-06-10,0.05,0.0,0.05,0.6756201386451721,0.7077929377555847,0.6913323998451233
NVDA,2023-06-09,2023-06-10,0.20408163265306123,0.0,0.08163265306122448,0.7554664611816406,0.7689915895462036,0.7621690034866333
AMD,2023-06-12,2023-06-13,0.0689655172413793,0.0,0.0689655172413793,0.7446267008781433,0.7770272493362427,0.7604820132255554
NVDA,2023-06-12,2023-06-13,0.07017543859649124,0.0,0.03508771929824562,0.7595587968826294,0.7521066665649414,0.7558143138885498
AMD,2023-06-13,2023-06-14,0.20289855072463767,0.02985074626865672,0.11594202898550723,0.7272500991821289,0.7447799444198608,0.7359106540679932
NVDA,2023-06-13,2023-06-14,0.10000000000000002,0.0,0.10000000000000002,0.7614092230796814,0.7657017111778259,0.7635494470596313
AMD,2023-06-14,2023-06-15,0.2388059701492537,0.030769230769230767,0.1791044776119403,0.7504532337188721,0.7924609780311584,0.7708852887153625
NVDA,2023-06-14,2023-06-15,0.057971014492753624,0.0,0.028985507246376812,0.7435318231582642,0.7432771325111389,0.7434044480323792
